event_id,instrument_code,event_type,record_date,ex_date,pay_date,bonus_per_10,cash_per_10,qty_factor,cash_dps,currency,status,source,source_url,parse_method,confidence,validation_ok,review_status,reviewer,reviewed_at,review_note,note
920564.BJ-2026-06-04,920564.BJ,CASH_AND_BONUS,2026-06-03,2026-06-04,2026-06-04,2,0.4,1.2,0.04,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920564.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"天润科技;实施分配;10转2股派0.40元(含税,扣税后0.36元)"
920765.BJ-2026-06-04,920765.BJ,CASH,2026-06-03,2026-06-04,2026-06-04,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920765.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"美之高;实施分配;10派1.20元(含税,扣税后1.08元)"
920799.BJ-2026-06-04,920799.BJ,CASH,2026-06-03,2026-06-04,2026-06-04,0,1.5,1,0.15,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920799.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"艾融软件;实施分配;10派1.50元(含税,扣税后1.35元)"
920892.BJ-2026-06-04,920892.BJ,CASH,2026-06-03,2026-06-04,2026-06-04,0,6,1,0.6,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920892.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"广咨国际;实施分配;10派6.00元(含税,扣税后5.40元)"
9999.HK-2026-06-04,9999.HK,CASH,,2026-06-04,2026-06-15,0,11.27833,1,1.127833,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK9999/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,,一季度分配; 每股派美元0.144元(相当于港币1.127833元(计算值))
000906.SZ-2026-06-05,000906.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.3,1,0.13,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000906.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"浙商中拓;实施分配;10派1.30元(含税,扣税后1.17元)"
000928.SZ-2026-06-05,000928.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2.1,1,0.21,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000928.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"中钢国际;实施分配;10派2.10元(含税,扣税后1.89元)"
001210.SZ-2026-06-05,001210.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4,2.5,1.4,0.25,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/001210.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"金房能源;实施分配;10转4股派2.50元(含税,扣税后2.25元)"
001328.SZ-2026-06-05,001328.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,8.5,1,0.85,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/001328.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"登康口腔;实施分配;10派8.50元(含税,扣税后7.65元)"
002081.SZ-2026-06-05,002081.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.3,1,0.13,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002081.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"金螳螂;实施分配;10派1.30元(含税,扣税后1.17元)"
002158.SZ-2026-06-05,002158.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,4.5,1,0.45,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002158.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"汉钟精机;实施分配;10派4.50元(含税,扣税后4.05元)"
002171.SZ-2026-06-05,002171.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.8,1,0.08,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002171.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,楚江新材;实施分配;10派0.80元(含税)
002216.SZ-2026-06-05,002216.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,5.8,1,0.58,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002216.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"三全食品;实施分配;10派5.80元(含税,扣税后5.22元)"
002339.SZ-2026-06-05,002339.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.2,1,0.02,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002339.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"积成电子;实施分配;10派0.20元(含税,扣税后0.18元)"
002363.SZ-2026-06-05,002363.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.8,1,0.08,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002363.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"隆基机械;实施分配;10派0.80元(含税,扣税后0.72元)"
002495.SZ-2026-06-05,002495.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.1,1,0.01,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002495.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"佳隆股份;实施分配;10派0.10元(含税,扣税后0.09元)"
002568.SZ-2026-06-05,002568.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002568.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"百润股份;实施分配;10派3.00元(含税,扣税后2.70元)"
002645.SZ-2026-06-05,002645.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,2,1,1.2,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002645.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"华宏科技;实施分配;10转2股派1.00元(含税,扣税后0.90元)"
002673.SZ-2026-06-05,002673.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.9,1,0.09,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002673.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"西部证券;实施分配;10派0.90元(含税,扣税后0.81元)"
002701.SZ-2026-06-05,002701.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002701.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"奥瑞金;实施分配;10派1.20元(含税,扣税后1.08元)"
002769.SZ-2026-06-05,002769.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.16,1,0.016,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002769.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"普路通;实施分配;10派0.16元(含税,扣税后0.144元)"
002871.SZ-2026-06-05,002871.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,3.5,1,0.35,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002871.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"伟隆股份;实施分配;10派3.50元(含税,扣税后3.15元)"
002908.SZ-2026-06-05,002908.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002908.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"德生科技;实施分配;10派0.50元(含税,扣税后0.45元)"
002922.SZ-2026-06-05,002922.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2,1,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002922.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,伊戈尔;实施分配;10派2.00元(含税)
002942.SZ-2026-06-05,002942.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,4,1,0.4,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002942.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"新农股份;实施分配;10派4.00元(含税,扣税后3.60元)"
002962.SZ-2026-06-05,002962.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1,1,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002962.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,五方光电;实施分配;10派1.00元(含税)
002997.SZ-2026-06-05,002997.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002997.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"瑞鹄模具;实施分配;10派3.00元(含税,扣税后2.70元)"
003026.SZ-2026-06-05,003026.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4.5,2,1.45,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/003026.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"中晶科技;实施分配;10转4.50股派2.00元(含税,扣税后1.80元)"
003037.SZ-2026-06-05,003037.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/003037.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"三和管桩;实施分配;10派0.50元(含税,扣税后0.45元)"
0354.HK-2026-06-05,0354.HK,CASH,2026-06-12,2026-06-05,2026-06-29,0,0.466,1,0.0466,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0354/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.0466元
0552.HK-2026-06-05,0552.HK,CASH,2026-06-12,2026-06-05,2026-07-23,0,2.5697,1,0.25697,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0552/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.2241元(相当于港币0.25697元)
0580.HK-2026-06-05,0580.HK,CASH,2026-06-11,2026-06-05,2026-06-29,0,0.1,1,0.01,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0580/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.01元
0697.HK-2026-06-05,0697.HK,CASH,2026-06-09,2026-06-05,2026-06-29,0,0.573,1,0.0573,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0697/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,特别分配; 每股派港币0.0573元
0743.HK-2026-06-05,0743.HK,CASH,2026-06-12,2026-06-05,2026-07-10,0,0.34,1,0.034,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0743/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.03元(相当于港币0.034元)
0934.HK-2026-06-05,0934.HK,CASH,2026-06-11,2026-06-05,2026-06-26,0,1.5,1,0.15,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0934/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.15元
0941.HK-2026-06-05,0941.HK,CASH,2026-06-11,2026-06-05,2026-06-24,0,25.2,1,2.52,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0941/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币2.276元(相当于港币2.52元)
0951.HK-2026-06-05,0951.HK,CASH,2026-06-11,2026-06-05,2026-07-15,0,0.56,1,0.056,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0951/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.056元
1086.HK-2026-06-05,1086.HK,CASH,2026-06-09,2026-06-05,2026-06-23,0,0.5,1,0.05,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1086/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.05元
1583.HK-2026-06-05,1583.HK,CASH,2026-06-10,2026-06-05,2026-06-25,0,0.34063,1,0.034063,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1583/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.03元(相当于港币0.034063元)
1599.HK-2026-06-05,1599.HK,CASH,2026-06-12,2026-06-05,2026-08-28,0,0.82246,1,0.082246,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1599/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.0717元(相当于港币0.082246元)
2167.HK-2026-06-05,2167.HK,CASH,2026-06-11,2026-06-05,2026-07-03,0,1,1,0.1,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK2167/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.1元
2382.HK-2026-06-05,2382.HK,CASH,2026-06-12,2026-06-05,2026-06-26,0,12.06,1,1.206,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK2382/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币1.059元(相当于港币1.206元)
2692.HK-2026-06-05,2692.HK,CASH,2026-06-10,2026-06-05,2026-06-30,0,4.357,1,0.4357,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK2692/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.385元(相当于港币0.4357元)
300034.SZ-2026-06-05,300034.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.36,1,0.036,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300034.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"钢研高纳;实施分配;10派0.36元(含税,扣税后0.324元)"
300035.SZ-2026-06-05,300035.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2.5,1,0.25,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300035.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"中科电气;实施分配;10派2.50元(含税,扣税后2.25元)"
300154.SZ-2026-06-05,300154.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2,1,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300154.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"瑞凌股份;实施分配;10派2.00元(含税,扣税后1.80元)"
300218.SZ-2026-06-05,300218.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2.6,1,0.26,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300218.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"安利股份;实施分配;10派2.60元(含税,扣税后2.34元)"
300388.SZ-2026-06-05,300388.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.31,1,0.031,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300388.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"节能国祯;实施分配;10派0.31元(含税,扣税后0.279元)"
300399.SZ-2026-06-05,300399.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300399.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"天利科技;实施分配;10派0.50元(含税,扣税后0.45元)"
300415.SZ-2026-06-05,300415.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,6,1,0.6,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300415.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"伊之密;实施分配;10派6.00元(含税,扣税后5.40元)"
300421.SZ-2026-06-05,300421.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.5,1,0.15,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300421.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"力星股份;实施分配;10派1.50元(含税,扣税后1.35元)"
300525.SZ-2026-06-05,300525.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.6,1,0.06,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300525.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"博思软件;实施分配;10派0.60元(含税,扣税后0.54元)"
300543.SZ-2026-06-05,300543.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.3,1,0.03,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300543.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"朗科智能;实施分配;10派0.30元(含税,扣税后0.27元)"
300557.SZ-2026-06-05,300557.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,3,2,1.3,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300557.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"理工光科;实施分配;10转3股派2.00元(含税,扣税后1.80元)"
300633.SZ-2026-06-05,300633.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.8,1,0.18,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300633.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"开立医疗;实施分配;10派1.80元(含税,扣税后1.62元)"
300655.SZ-2026-06-05,300655.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,0.5,0.125,1.05,0.0125,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300655.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"晶瑞电材;实施分配;10送0.50股派0.125元(含税,扣税后0.0625元)"
300768.SZ-2026-06-05,300768.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.8,1,0.08,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300768.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"迪普科技;实施分配;10派0.80元(含税,扣税后0.72元)"
300791.SZ-2026-06-05,300791.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.3,1,0.13,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300791.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"仙乐健康;实施分配;10派1.30元(含税,扣税后1.17元)"
300906.SZ-2026-06-05,300906.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.5,1,0.15,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300906.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"日月明;实施分配;10派1.50元(含税,扣税后1.35元)"
300941.SZ-2026-06-05,300941.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.75,1,0.075,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300941.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,创识科技;实施分配;10派0.75元(含税)
301023.SZ-2026-06-05,301023.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,2,2,1.2,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301023.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"奕帆传动;实施分配;10转2股派2.00元(含税,扣税后1.80元)"
301028.SZ-2026-06-05,301028.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1,1,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301028.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"鼎熔岩;实施分配;10派1.00元(含税,扣税后0.90元)"
301160.SZ-2026-06-05,301160.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4.5,7,1.45,0.7,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301160.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"翔楼新材;实施分配;10转4.50股派7.00元(含税,扣税后6.30元)"
301177.SZ-2026-06-05,301177.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,5,1,0.5,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301177.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"迪阿股份;实施分配;10派5.00元(含税,扣税后4.50元)"
301195.SZ-2026-06-05,301195.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,6,1,0.6,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301195.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"北路智控;实施分配;10派6.00元(含税,扣税后5.40元)"
301213.SZ-2026-06-05,301213.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4,1,1.4,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301213.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"观想科技;实施分配;10转4股派1.00元(含税,扣税后0.90元)"
301259.SZ-2026-06-05,301259.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4.5,0.6,1.45,0.06,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301259.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"艾布鲁;实施分配;10转4.50股派0.60元(含税,扣税后0.54元)"
301330.SZ-2026-06-05,301330.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,4.8,1,0.48,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301330.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"熵基科技;实施分配;10派4.80元(含税,扣税后4.32元)"
301332.SZ-2026-06-05,301332.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,1.5,1,0.15,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301332.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"德尔玛;实施分配;10派1.50元(含税,扣税后1.35元)"
301379.SZ-2026-06-05,301379.SZ,CASH_AND_BONUS,2026-06-04,2026-06-05,2026-06-05,4,2,1.4,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301379.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"天山电子;实施分配;10转4股派2.00元(含税,扣税后1.80元)"
301386.SZ-2026-06-05,301386.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,5,1,0.5,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301386.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"未来电器;实施分配;10派5.00元(含税,扣税后4.50元)"
301501.SZ-2026-06-05,301501.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,3.5,1,0.35,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301501.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"恒鑫生活;实施分配;10派3.50元(含税,扣税后3.15元)"
301502.SZ-2026-06-05,301502.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,2.6,1,0.26,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301502.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"华阳智能;实施分配;10派2.60元(含税,扣税后2.34元)"
301533.SZ-2026-06-05,301533.SZ,CASH,2026-06-04,2026-06-05,2026-06-05,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/301533.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"威马农机;实施分配;10派3.00元(含税,扣税后2.70元)"
600067.SH-2026-06-05,600067.SH,CASH,2026-06-04,2026-06-05,2026-06-05,0,0.3,1,0.03,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600067.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"冠城新材;实施分配;10派0.30元(含税,扣税后0.27元)"
